"","Stkcd","Rptdt","Fenddt","Brokern","Feps","EDates","REps","name","dev","DateDiff"
"206",1,2011-02-25,2012-12-31,"华泰联合证券有限责任公司",2.4,"rptDate=20121231",2.62,"戴志锋",0.083969465648855,675
"207",1,2011-02-25,2011-12-31,"华泰联合证券有限责任公司",2.12,"rptDate=20111231",2.47,"戴志锋",0.1417004048583,309
"208",1,2011-04-27,2011-12-31,"华泰联合证券有限责任公司",2.22,"rptDate=20111231",2.47,"戴志锋",0.101214574898785,248
"209",1,2011-04-27,2012-12-31,"华泰联合证券有限责任公司",2.57,"rptDate=20121231",2.62,"戴志锋",0.019083969465649,614
"210",1,2011-08-18,2012-12-31,"华泰联合证券有限责任公司",2.2,"rptDate=20121231",2.62,"戴志锋",0.16030534351145,501
"211",1,2011-08-18,2011-12-31,"华泰联合证券有限责任公司",1.81,"rptDate=20111231",2.47,"戴志锋",0.267206477732794,135
"212",1,2011-10-26,2011-12-31,"华泰联合证券有限责任公司",2.02,"rptDate=20111231",2.47,"戴志锋",0.182186234817814,66
"213",1,2011-10-26,2012-12-31,"华泰联合证券有限责任公司",NA,"rptDate=20121231",2.62,"戴志锋",NA,432
"214",1,2011-10-27,2011-12-31,"华泰联合证券有限责任公司",2.05,"rptDate=20111231",2.47,"戴志锋",0.17004048582996,65
"215",1,2011-10-27,2012-12-31,"华泰联合证券有限责任公司",NA,"rptDate=20121231",2.62,"戴志锋",NA,431
"216",1,2012-01-30,2011-12-31,"华泰联合证券有限责任公司",2.19,"rptDate=20111231",2.47,"戴志锋",0.11336032388664,-30
"217",1,2012-01-30,2012-12-31,"华泰联合证券有限责任公司",2.61,"rptDate=20121231",2.62,"戴志锋",0.00381679389312986,336
"218",1,2013-04-24,2013-12-31,"海通证券股份有限公司",2.45,"rptDate=20131231",1.86,"戴志锋",0.317204301075269,251
"219",1,2013-04-24,2014-12-31,"海通证券股份有限公司",2.79,"rptDate=20141231",1.73,"戴志锋",0.61271676300578,616
"220",1,2013-10-23,2014-12-31,"海通证券股份有限公司",2.28,"rptDate=20141231",1.73,"戴志锋",0.317919075144509,434
"221",1,2013-10-23,2013-12-31,"海通证券股份有限公司",1.88,"rptDate=20131231",1.86,"戴志锋",0.0107526881720429,69
"222",1,2012-08-17,2012-12-31,"东莞证券有限责任公司",2.34,"rptDate=20121231",2.62,"邓茂",0.106870229007634,136
"223",1,2012-08-17,2013-12-31,"东莞证券有限责任公司",2.65,"rptDate=20131231",1.86,"邓茂",0.424731182795699,501
"224",1,2013-03-08,2012-12-31,"东莞证券有限责任公司",NA,"rptDate=20121231",2.62,"邓茂",NA,-67
"225",1,2013-03-08,2013-12-31,"东莞证券有限责任公司",3.1,"rptDate=20131231",1.86,"邓茂",0.666666666666667,298
"226",1,2013-04-24,2013-12-31,"东莞证券有限责任公司",2.9,"rptDate=20131231",1.86,"邓茂",0.559139784946236,251
"227",1,2013-10-23,2013-12-31,"东莞证券有限责任公司",1.9,"rptDate=20131231",1.86,"邓茂",0.0215053763440859,69
"228",1,2014-04-24,2014-12-31,"东莞证券有限责任公司",2.04,"rptDate=20141231",1.73,"邓茂",0.179190751445087,251
"229",1,2014-07-16,2014-12-31,"东莞证券有限责任公司",1.67,"rptDate=20141231",1.73,"邓茂",0.0346820809248555,168
"230",1,2014-10-24,2014-12-31,"东莞证券有限责任公司",1.72,"rptDate=20141231",1.73,"邓茂",0.00578034682080925,68
"231",1,2014-10-24,2015-12-31,"东莞证券有限责任公司",1.95,"rptDate=20151231",NA,"邓茂",NA,433
"232",1,2009-01-13,2008-12-31,"国都证券有限责任公司",0.2,"rptDate=20081231",0.2,"邓婷",0,-13
"233",1,2009-01-13,2009-12-31,"国都证券有限责任公司",1.28,"rptDate=20091231",1.62,"邓婷",0.209876543209877,352
"234",1,2009-01-13,2010-12-31,"国都证券有限责任公司",1.42,"rptDate=20101231",1.91,"邓婷",0.256544502617801,717
"235",1,2009-08-23,2009-12-31,"国都证券有限责任公司",1.45,"rptDate=20091231",1.62,"邓婷",0.104938271604938,130
"236",1,2009-08-23,2010-12-31,"国都证券有限责任公司",1.73,"rptDate=20101231",1.91,"邓婷",0.0942408376963351,495
"237",1,2010-09-02,2010-12-31,"国都证券有限责任公司",1.57,"rptDate=20101231",1.91,"邓婷",0.178010471204188,120
"238",1,2010-09-02,2011-12-31,"国都证券有限责任公司",1.93,"rptDate=20111231",2.47,"邓婷",0.218623481781377,485
"239",1,2011-04-27,2012-12-31,"国都证券有限责任公司",3.16,"rptDate=20121231",2.62,"邓婷",0.206106870229008,614
"240",1,2011-04-27,2011-12-31,"国都证券有限责任公司",2.49,"rptDate=20111231",2.47,"邓婷",0.00809716599190284,248
"241",1,2011-02-25,2010-12-31,"宏源证券股份有限公司",1.8,"rptDate=20101231",1.91,"董晨",0.0575916230366492,-56
"242",1,2011-02-25,2012-12-31,"宏源证券股份有限公司",2.44,"rptDate=20121231",2.62,"董晨",0.0687022900763359,675
"243",1,2011-02-25,2011-12-31,"宏源证券股份有限公司",2.26,"rptDate=20111231",2.47,"董晨",0.0850202429149799,309
"244",1,2011-04-26,2012-12-31,"申银万国证券股份有限公司",3.22,"rptDate=20121231",2.62,"董樑",0.229007633587786,615
"245",1,2011-04-26,2011-12-31,"申银万国证券股份有限公司",2.59,"rptDate=20111231",2.47,"董樑",0.0485829959514169,249
"246",1,2008-08-25,2010-12-31,"海通证券股份有限公司",1.99,"rptDate=20101231",1.91,"范坤祥",0.0418848167539267,858
"247",1,2008-08-25,2008-12-31,"海通证券股份有限公司",1.62,"rptDate=20081231",0.2,"范坤祥",7.1,128
"248",1,2008-08-25,2009-12-31,"海通证券股份有限公司",1.78,"rptDate=20091231",1.62,"范坤祥",0.0987654320987654,493
"249",1,2008-10-24,2010-12-31,"海通证券股份有限公司",1.57,"rptDate=20101231",1.91,"范坤祥",0.178010471204188,798
"250",1,2008-10-24,2011-12-31,"海通证券股份有限公司",1.92,"rptDate=20111231",2.47,"范坤祥",0.222672064777328,1163
"251",1,2008-10-24,2009-12-31,"海通证券股份有限公司",1.47,"rptDate=20091231",1.62,"范坤祥",0.0925925925925927,433
"252",1,2008-10-24,2008-12-31,"海通证券股份有限公司",1.63,"rptDate=20081231",0.2,"范坤祥",7.15,68
"253",1,2009-03-20,2010-12-31,"海通证券股份有限公司",1.61,"rptDate=20101231",1.91,"范坤祥",0.157068062827225,651
"254",1,2009-03-20,2011-12-31,"海通证券股份有限公司",1.96,"rptDate=20111231",2.47,"范坤祥",0.206477732793522,1016
"255",1,2009-03-20,2009-12-31,"海通证券股份有限公司",1.09,"rptDate=20091231",1.62,"范坤祥",0.327160493827161,286
"256",1,2006-06-15,2007-12-31,"中国国际金融有限公司",0.36,"rptDate=20071231",1.27,"范艳瑾",0.716535433070866,564
"257",1,2006-06-15,2006-12-31,"中国国际金融有限公司",0.24,"rptDate=20061231",0.68,"范艳瑾",0.647058823529412,199
"258",1,2006-10-26,2007-12-31,"中国国际金融有限公司",0.72,"rptDate=20071231",1.27,"范艳瑾",0.433070866141732,431
"259",1,2006-10-26,2006-12-31,"中国国际金融有限公司",0.53,"rptDate=20061231",0.68,"范艳瑾",0.220588235294118,66
"260",1,2007-10-23,2007-12-31,"中国国际金融有限公司",1,"rptDate=20071231",1.27,"范艳瑾",0.21259842519685,69
"261",1,2007-10-23,2008-12-31,"中国国际金融有限公司",1.48,"rptDate=20081231",0.2,"范艳瑾",6.4,435
"262",1,2007-12-03,2008-12-31,"中国国际金融有限公司",1.48,"rptDate=20081231",0.2,"范艳瑾",6.4,394
"263",1,2007-12-03,2007-12-31,"中国国际金融有限公司",1,"rptDate=20071231",1.27,"范艳瑾",0.21259842519685,28
"264",1,2008-04-24,2009-12-31,"中国国际金融有限公司",2.07,"rptDate=20091231",1.62,"范艳瑾",0.277777777777778,616
"265",1,2008-04-24,2008-12-31,"中国国际金融有限公司",1.57,"rptDate=20081231",0.2,"范艳瑾",6.85,251
"266",1,2008-05-15,2008-12-31,"中国国际金融有限公司",1.61,"rptDate=20081231",0.2,"范艳瑾",7.05,230
"267",1,2008-05-15,2009-12-31,"中国国际金融有限公司",2.07,"rptDate=20091231",1.62,"范艳瑾",0.277777777777778,595
"268",1,2011-08-19,2012-12-31,"中原证券股份有限公司",2.59,"rptDate=20121231",2.62,"方夏虹",0.0114503816793894,500
"269",1,2011-08-19,2011-12-31,"中原证券股份有限公司",2.16,"rptDate=20111231",2.47,"方夏虹",0.125506072874494,134
"270",1,2010-08-25,2010-12-31,"光大证券股份有限公司",1.74,"rptDate=20101231",1.91,"冯钦远",0.0890052356020942,128
"271",1,2010-08-25,2011-12-31,"光大证券股份有限公司",2.3,"rptDate=20111231",2.47,"冯钦远",0.0688259109311742,493
"272",1,2008-03-21,2010-12-31,"国海证券有限责任公司",NA,"rptDate=20101231",1.91,"冯伟",NA,1015
"273",1,2008-03-21,2008-12-31,"国海证券有限责任公司",1.7,"rptDate=20081231",0.2,"冯伟",7.5,285
"274",1,2008-03-21,2009-12-31,"国海证券有限责任公司",2.29,"rptDate=20091231",1.62,"冯伟",0.41358024691358,650
"275",1,2008-08-21,2008-12-31,"国海证券有限责任公司",1.63,"rptDate=20081231",0.2,"冯伟",7.15,132
"276",1,2008-08-21,2009-12-31,"国海证券有限责任公司",2.2,"rptDate=20091231",1.62,"冯伟",0.358024691358025,497
"277",1,2008-03-20,2008-12-31,"东莞证券有限责任公司",1.62,"rptDate=20081231",0.2,"符传岿",7.1,286
"278",1,2008-04-24,2008-12-31,"东莞证券有限责任公司",1.62,"rptDate=20081231",0.2,"符传岿",7.1,251
"279",1,2013-08-22,2014-12-31,"兴业证券股份有限公司",1.66,"rptDate=20141231",1.73,"傅慧芳",0.0404624277456648,496
"280",1,2013-08-22,2013-12-31,"兴业证券股份有限公司",1.49,"rptDate=20131231",1.86,"傅慧芳",0.198924731182796,131
"281",1,2013-10-22,2013-12-31,"兴业证券股份有限公司",1.63,"rptDate=20131231",1.86,"傅慧芳",0.123655913978495,70
"282",1,2013-10-22,2014-12-31,"兴业证券股份有限公司",1.88,"rptDate=20141231",1.73,"傅慧芳",0.0867052023121387,435
"283",1,2013-12-31,2013-12-31,"兴业证券股份有限公司",1.61,"rptDate=20131231",1.86,"傅慧芳",0.134408602150538,0
"284",1,2013-12-31,2014-12-31,"兴业证券股份有限公司",1.9,"rptDate=20141231",1.73,"傅慧芳",0.0982658959537572,365
"285",1,2014-03-06,2014-12-31,"兴业证券股份有限公司",1.55,"rptDate=20141231",1.73,"傅慧芳",0.104046242774566,300
"286",1,2014-03-06,2015-12-31,"兴业证券股份有限公司",1.81,"rptDate=20151231",NA,"傅慧芳",NA,665
"287",1,2014-03-06,2013-12-31,"兴业证券股份有限公司",1.86,"rptDate=20131231",1.86,"傅慧芳",0,-65
"288",1,2014-07-15,2014-12-31,"兴业证券股份有限公司",1.59,"rptDate=20141231",1.73,"傅慧芳",0.0809248554913294,169
"289",1,2014-07-15,2015-12-31,"兴业证券股份有限公司",2.02,"rptDate=20151231",NA,"傅慧芳",NA,534
"290",1,2014-10-23,2014-12-31,"兴业证券股份有限公司",1.64,"rptDate=20141231",1.73,"傅慧芳",0.0520231213872833,69
"291",1,2014-10-23,2015-12-31,"兴业证券股份有限公司",2.05,"rptDate=20151231",NA,"傅慧芳",NA,434
"292",1,2013-10-22,2013-12-31,"瑞银证券有限责任公司",1.8,"rptDate=20131231",1.86,"甘宗卫",0.0322580645161291,70
"293",1,2013-10-22,2014-12-31,"瑞银证券有限责任公司",2.05,"rptDate=20141231",1.73,"甘宗卫",0.184971098265896,435
"294",1,2013-10-22,2015-12-31,"瑞银证券有限责任公司",2.35,"rptDate=20151231",NA,"甘宗卫",NA,800
"295",1,2013-11-21,2013-12-31,"瑞银证券有限责任公司",1.86,"rptDate=20131231",1.86,"甘宗卫",0,40
"296",1,2013-11-21,2015-12-31,"瑞银证券有限责任公司",2.51,"rptDate=20151231",NA,"甘宗卫",NA,770
"297",1,2013-11-21,2014-12-31,"瑞银证券有限责任公司",2.17,"rptDate=20141231",1.73,"甘宗卫",0.254335260115607,405
"298",1,2014-03-06,2013-12-31,"瑞银证券有限责任公司",1.86,"rptDate=20131231",1.86,"甘宗卫",0,-65
"299",1,2014-03-06,2016-12-31,"瑞银证券有限责任公司",2.92,"rptDate=20161231",NA,"甘宗卫",NA,1031
"300",1,2014-03-06,2014-12-31,"瑞银证券有限责任公司",2.17,"rptDate=20141231",1.73,"甘宗卫",0.254335260115607,300
"301",1,2014-03-06,2015-12-31,"瑞银证券有限责任公司",2.51,"rptDate=20151231",NA,"甘宗卫",NA,665
"302",1,2014-03-06,2017-12-31,"瑞银证券有限责任公司",3.43,"rptDate=20171231",NA,"甘宗卫",NA,1396
"303",1,2014-03-11,2018-12-31,"瑞银证券有限责任公司",3.65,"rptDate=20181231",NA,"甘宗卫",NA,1756
"304",1,2014-03-11,2017-12-31,"瑞银证券有限责任公司",3.07,"rptDate=20171231",NA,"甘宗卫",NA,1391
"305",1,2014-03-11,2016-12-31,"瑞银证券有限责任公司",2.62,"rptDate=20161231",NA,"甘宗卫",NA,1026
"306",1,2014-03-11,2015-12-31,"瑞银证券有限责任公司",2.23,"rptDate=20151231",NA,"甘宗卫",NA,660
"307",1,2014-03-11,2013-12-31,"瑞银证券有限责任公司",1.86,"rptDate=20131231",1.86,"甘宗卫",0,-70
"308",1,2014-03-11,2014-12-31,"瑞银证券有限责任公司",1.9,"rptDate=20141231",1.73,"甘宗卫",0.0982658959537572,295
"309",1,2014-04-24,2014-12-31,"瑞银证券有限责任公司",1.9,"rptDate=20141231",1.73,"甘宗卫",0.0982658959537572,251
"310",1,2014-04-24,2016-12-31,"瑞银证券有限责任公司",2.62,"rptDate=20161231",NA,"甘宗卫",NA,982
"311",1,2014-04-24,2018-12-31,"瑞银证券有限责任公司",3.65,"rptDate=20181231",NA,"甘宗卫",NA,1712
"312",1,2014-04-24,2017-12-31,"瑞银证券有限责任公司",3.07,"rptDate=20171231",NA,"甘宗卫",NA,1347
"313",1,2014-04-24,2015-12-31,"瑞银证券有限责任公司",2.23,"rptDate=20151231",NA,"甘宗卫",NA,616
"314",1,2014-07-15,2014-12-31,"瑞银证券有限责任公司",1.59,"rptDate=20141231",1.73,"甘宗卫",0.0809248554913294,169
"315",1,2014-07-15,2015-12-31,"瑞银证券有限责任公司",1.86,"rptDate=20151231",NA,"甘宗卫",NA,534
"316",1,2014-07-15,2016-12-31,"瑞银证券有限责任公司",2.18,"rptDate=20161231",NA,"甘宗卫",NA,900
"317",1,2014-07-15,2017-12-31,"瑞银证券有限责任公司",2.56,"rptDate=20171231",NA,"甘宗卫",NA,1265
"318",1,2014-07-15,2018-12-31,"瑞银证券有限责任公司",3.04,"rptDate=20181231",NA,"甘宗卫",NA,1630
"319",1,2014-08-14,2014-12-31,"瑞银证券有限责任公司",1.61,"rptDate=20141231",1.73,"甘宗卫",0.0693641618497109,139
"320",1,2014-08-14,2015-12-31,"瑞银证券有限责任公司",1.94,"rptDate=20151231",NA,"甘宗卫",NA,504
"321",1,2014-08-14,2016-12-31,"瑞银证券有限责任公司",2.3,"rptDate=20161231",NA,"甘宗卫",NA,870
"322",1,2014-08-14,2017-12-31,"瑞银证券有限责任公司",2.72,"rptDate=20171231",NA,"甘宗卫",NA,1235
"323",1,2014-08-14,2018-12-31,"瑞银证券有限责任公司",3.24,"rptDate=20181231",NA,"甘宗卫",NA,1600
"324",1,2009-12-03,2010-12-31,"华创证券经纪有限责任公司",1.56,"rptDate=20101231",1.91,"高利",0.183246073298429,393
"325",1,2009-12-03,2011-12-31,"华创证券经纪有限责任公司",2.01,"rptDate=20111231",2.47,"高利",0.186234817813765,758
"326",1,2009-12-03,2009-12-31,"华创证券经纪有限责任公司",1.48,"rptDate=20091231",1.62,"高利",0.0864197530864198,28
"327",1,2010-03-15,2011-12-31,"华创证券经纪有限责任公司",NA,"rptDate=20111231",2.47,"高利",NA,656
"328",1,2010-03-15,2010-12-31,"华创证券经纪有限责任公司",NA,"rptDate=20101231",1.91,"高利",NA,291
"329",1,2010-08-25,2010-12-31,"华创证券经纪有限责任公司",1.79,"rptDate=20101231",1.91,"高利",0.06282722513089,128
"330",1,2010-08-25,2011-12-31,"华创证券经纪有限责任公司",2.2,"rptDate=20111231",2.47,"高利",0.109311740890688,493
"331",1,2010-08-25,2012-12-31,"华创证券经纪有限责任公司",2.76,"rptDate=20121231",2.62,"高利",0.0534351145038167,859
"332",1,2010-10-29,2010-12-31,"华创证券经纪有限责任公司",1.79,"rptDate=20101231",1.91,"高利",0.06282722513089,63
"333",1,2010-10-29,2011-12-31,"华创证券经纪有限责任公司",2.2,"rptDate=20111231",2.47,"高利",0.109311740890688,428
"334",1,2010-10-29,2012-12-31,"华创证券经纪有限责任公司",2.76,"rptDate=20121231",2.62,"高利",0.0534351145038167,794
"335",1,2011-02-25,2011-12-31,"华创证券经纪有限责任公司",2.2,"rptDate=20111231",2.47,"高利",0.109311740890688,309
"336",1,2011-02-25,2012-12-31,"华创证券经纪有限责任公司",2.68,"rptDate=20121231",2.62,"高利",0.0229007633587786,675
"337",1,2008-04-24,2008-12-31,"北京高华证券有限责任公司",NA,"rptDate=20081231",0.2,"高钥群",NA,251
"338",1,2009-04-23,2009-12-31,"北京高华证券有限责任公司",1.3,"rptDate=20091231",1.62,"高钥群",0.197530864197531,252
"339",1,2009-04-23,2010-12-31,"北京高华证券有限责任公司",1.43,"rptDate=20101231",1.91,"高钥群",0.25130890052356,617
"340",1,2009-04-23,2011-12-31,"北京高华证券有限责任公司",1.9,"rptDate=20111231",2.47,"高钥群",0.230769230769231,982
"341",1,2007-08-15,2008-12-31,"安信证券股份有限公司",1.37,"rptDate=20081231",0.2,"高源",5.85,504
"342",1,2007-08-15,2007-12-31,"安信证券股份有限公司",1.21,"rptDate=20071231",1.27,"高源",0.047244094488189,138
"343",1,2007-10-22,2008-12-31,"安信证券股份有限公司",1.36,"rptDate=20081231",0.2,"高源",5.8,436
"344",1,2007-10-22,2007-12-31,"安信证券股份有限公司",1.08,"rptDate=20071231",1.27,"高源",0.149606299212598,70
"345",1,2007-12-02,2007-12-31,"安信证券股份有限公司",1.08,"rptDate=20071231",1.27,"高源",0.149606299212598,29
"346",1,2007-12-02,2008-12-31,"安信证券股份有限公司",1.4,"rptDate=20081231",0.2,"高源",6,395
"347",1,2007-12-02,2009-12-31,"安信证券股份有限公司",2.27,"rptDate=20091231",1.62,"高源",0.401234567901234,760
"348",1,2008-03-19,2009-12-31,"安信证券股份有限公司",2.25,"rptDate=20091231",1.62,"高源",0.388888888888889,652
"349",1,2008-03-19,2008-12-31,"安信证券股份有限公司",1.51,"rptDate=20081231",0.2,"高源",6.55,287
"350",1,2008-08-20,2008-12-31,"安信证券股份有限公司",1.73,"rptDate=20081231",0.2,"高源",7.65,133
"351",1,2008-08-20,2009-12-31,"安信证券股份有限公司",2.18,"rptDate=20091231",1.62,"高源",0.345679012345679,498
"352",1,2009-01-12,2009-12-31,"安信证券股份有限公司",1.6,"rptDate=20091231",1.62,"高源",0.0123456790123457,353
"353",1,2009-02-09,2009-12-31,"安信证券股份有限公司",1.71,"rptDate=20091231",1.62,"高源",0.0555555555555555,325
"354",1,2009-02-09,2008-12-31,"安信证券股份有限公司",0.45,"rptDate=20081231",0.2,"高源",1.25,-40
"355",1,2009-03-19,2009-12-31,"安信证券股份有限公司",1.58,"rptDate=20091231",1.62,"高源",0.0246913580246914,287
"356",1,2009-10-28,2010-12-31,"安信证券股份有限公司",NA,"rptDate=20101231",1.91,"高源",NA,429
"357",1,2009-10-28,2011-12-31,"安信证券股份有限公司",NA,"rptDate=20111231",2.47,"高源",NA,794
"358",1,2009-10-28,2009-12-31,"安信证券股份有限公司",NA,"rptDate=20091231",1.62,"高源",NA,64
"359",1,2010-03-12,2011-12-31,"安信证券股份有限公司",NA,"rptDate=20111231",2.47,"高源",NA,659
"360",1,2010-03-12,2010-12-31,"安信证券股份有限公司",NA,"rptDate=20101231",1.91,"高源",NA,294
"361",1,2010-04-29,2012-12-31,"安信证券股份有限公司",1.82,"rptDate=20121231",2.62,"高源",0.305343511450382,977
"362",1,2010-04-29,2011-12-31,"安信证券股份有限公司",2.16,"rptDate=20111231",2.47,"高源",0.125506072874494,611
"363",1,2010-04-29,2010-12-31,"安信证券股份有限公司",1.78,"rptDate=20101231",1.91,"高源",0.0680628272251308,246
"364",1,2007-10-08,2007-12-31,"上海证券有限责任公司",1.07,"rptDate=20071231",1.27,"郭敏",0.15748031496063,84
"365",1,2007-10-08,2008-12-31,"上海证券有限责任公司",1.7,"rptDate=20081231",0.2,"郭敏",7.5,450
"366",1,2009-03-20,2009-12-31,"上海证券有限责任公司",1.22,"rptDate=20091231",1.62,"郭敏",0.246913580246914,286
"367",1,2009-03-20,2010-12-31,"上海证券有限责任公司",1.297,"rptDate=20101231",1.91,"郭敏",0.320942408376963,651
"368",1,2009-04-24,2010-12-31,"上海证券有限责任公司",1.505,"rptDate=20101231",1.91,"郭敏",0.212041884816754,616
"369",1,2009-04-24,2009-12-31,"上海证券有限责任公司",1.311,"rptDate=20091231",1.62,"郭敏",0.190740740740741,251
"370",1,2009-06-15,2009-12-31,"上海证券有限责任公司",1.311,"rptDate=20091231",1.62,"郭敏",0.190740740740741,199
"371",1,2009-06-15,2010-12-31,"上海证券有限责任公司",1.505,"rptDate=20101231",1.91,"郭敏",0.212041884816754,564
